payment_id,order_id,payment_method,amount,payment_date
641,641,Bank Transfer,1215.0,2025-06-08
642,642,Credit Card,264.05,2024-09-29
643,643,Credit Card,1499.1999999999998,2025-02-21
644,644,Credit Card,689.4499999999999,2024-11-19
645,645,Bank Transfer,13.57,2025-06-10
646,646,Credit Card,,2025-01-13
647,647,Credit Card,215.7,2024-11-06
648,648,Paypal,107.68,2025-11-24
649,649,Credit Card,267.62,2024-07-28
650,650,Paypal,110.0,2024-07-16
651,651,Credit Card,419.88,2025-12-16
652,652,Credit Card,1615.28,2025-02-13
653,653,Paypal,89.42,2025-08-25
654,654,Paypal,450.58,2024-07-01
655,655,Paypal,380.0,2025-11-25
656,656,Paypal,243.09,2024-09-06
657,657,Credit Card,1349.1,2025-12-12
658,658,Bank Transfer,442.68,2026-03-31
659,659,Credit Card,769.0500000000001,2026-03-11
660,660,Credit Card,14.15,2024-12-29
661,661,Credit Card,288.71999999999997,2025-05-25
662,662,Paypal,1567.56,2024-07-06
663,663,Paypal,393.8,2024-09-21
664,664,Credit Card,446.88,2025-10-17
665,665,Credit Card,1937.8,2024-09-26
666,666,Credit Card,1197.72,2025-05-01
667,667,Paypal,1260.52,2024-10-20
668,668,Credit Card,243.1,2024-09-28
669,669,Bank Transfer,1598.1,2025-11-22
670,670,Bank Transfer,997.2,2024-06-05
671,671,Paypal,575.36,2025-05-27
672,672,Credit Card,1346.97,2024-09-20
673,673,Credit Card,873.4499999999999,2026-03-21
674,674,Paypal,1829.16,2026-03-12
675,675,Credit Card,999.64,2024-09-23
676,676,Bank Transfer,1296.24,2025-06-23
677,677,Bank Transfer,531.78,2025-10-12
678,678,Bank Transfer,1881.4,2025-02-12
679,679,Paypal,1346.52,2025-03-24
680,680,Bank Transfer,1261.72,2026-02-17
681,681,Bank Transfer,32.89,2026-01-11
682,682,Bank Transfer,994.48,2025-01-21
683,683,Paypal,828.26,2024-06-19
684,684,Bank Transfer,372.4,2025-04-22
685,685,Credit Card,374.21,2025-12-25
686,686,Paypal,407.19,2024-09-03
687,687,Bank Transfer,228.79,2024-06-23
688,688,Credit Card,497.12,2025-12-06
689,689,Paypal,446.8,2026-03-21
690,690,Credit Card,633.66,2025-06-07
691,691,Credit Card,1344.84,2025-11-30
692,692,Credit Card,348.37,2025-09-30
693,693,Credit Card,990.3499999999999,2025-08-24
694,694,Credit Card,774.75,2026-03-23
695,695,Credit Card,1907.0,2025-08-20
696,696,Bank Transfer,266.77,2026-01-28
697,697,Bank Transfer,816.84,2025-02-28
698,698,Bank Transfer,394.4,2024-10-01
699,699,Credit Card,1960.3999999999999,2025-04-12
700,700,Credit Card,256.89,2025-07-17
701,701,Paypal,828.72,2026-01-07
702,702,Bank Transfer,174.44,2025-06-25
703,703,Paypal,236.84,2025-12-06
704,704,Paypal,1787.4,2025-11-15
705,705,Credit Card,578.36,2025-11-21
706,706,Credit Card,1477.45,2025-06-22
707,707,Bank Transfer,1844.44,2026-02-11
708,708,Paypal,372.48,2025-08-07
709,709,Paypal,541.85,2024-09-17
710,710,Credit Card,1272.21,2026-01-10
711,711,Bank Transfer,564.48,2025-08-19
712,712,Bank Transfer,203.10000000000002,2025-08-25
713,713,Bank Transfer,1243.2,2024-06-25
714,714,Bank Transfer,846.96,2025-05-20
715,715,Bank Transfer,1202.67,2024-07-29
716,716,Credit Card,819.02,2026-03-09
717,717,Credit Card,760.0,2025-08-06
718,718,Credit Card,374.69,2025-03-14
719,719,Paypal,832.56,2025-01-25
720,720,Bank Transfer,365.77,2025-10-01
721,721,Bank Transfer,831.6,2026-03-03
722,722,Paypal,538.1,2025-06-16
723,723,Credit Card,72.17,2025-06-20
724,724,Bank Transfer,435.74,2025-04-22
725,725,Paypal,527.3100000000001,2024-06-11
726,726,Paypal,945.88,2026-05-11
727,727,Credit Card,1867.45,2025-10-11
728,728,Bank Transfer,16.73,2025-01-29
729,729,Credit Card,391.1,2024-09-16
730,730,Bank Transfer,424.56,2025-11-19
731,731,Credit Card,605.64,2025-06-19
732,732,Bank Transfer,99.97,2025-04-03
733,733,Credit Card,2381.4500000000003,2024-10-11
734,734,Credit Card,449.03,2026-05-29
735,735,Paypal,120.41,2025-06-03
736,736,Bank Transfer,904.4,2025-04-08
737,737,Bank Transfer,131.56,2024-07-15
738,738,Credit Card,1438.17,2024-07-22
739,739,Credit Card,467.94,2024-12-02
740,740,Bank Transfer,696.32,2025-09-17
741,741,Bank Transfer,792.4499999999999,2025-03-23
742,742,Bank Transfer,746.98,2024-08-24
743,743,Paypal,1158.36,2024-11-14
744,744,Credit Card,323.24,2025-01-17
745,745,Bank Transfer,1425.72,2024-10-23
746,746,Credit Card,1359.4,2024-12-20
747,747,Credit Card,183.38,2024-12-24
748,748,Bank Transfer,320.4,2025-10-19
749,749,Credit Card,612.6899999999999,2024-09-06
750,750,Paypal,796.53,2026-02-18
751,751,Paypal,958.86,2026-06-02
752,752,Credit Card,2360.5,2025-04-30
753,753,Bank Transfer,1419.33,2025-11-27
754,754,Paypal,77.0,2024-09-12
755,755,Credit Card,688.56,2024-12-08
756,756,Credit Card,204.0,2024-08-02
757,757,Paypal,229.46,2026-04-27
758,758,Credit Card,25.09,2025-11-01
759,759,Credit Card,901.16,2025-02-12
760,760,Credit Card,71.52,2025-11-14
761,761,Credit Card,780.6299999999999,2026-02-25
762,762,Credit Card,215.36,2025-01-20
763,763,Credit Card,942.3,2025-04-01
764,764,Paypal,2409.35,2024-08-25
765,765,Bank Transfer,904.89,2025-05-28
766,766,Paypal,397.18,2025-07-01
767,767,Credit Card,588.4,2024-08-31
768,768,Paypal,406.45,2024-09-10
769,769,Bank Transfer,78.85,2025-05-09
770,770,Credit Card,362.36,2025-04-20
771,771,Paypal,33.3,2025-08-22
772,772,Credit Card,1324.8899999999999,2026-02-09
773,773,Paypal,735.66,2026-01-06
774,774,Paypal,340.6,2026-01-21
775,775,Paypal,1243.2,2025-10-12
776,776,Bank Transfer,40.8,2025-06-01
777,777,Credit Card,1436.15,2024-09-18
778,778,Credit Card,299.67,2025-05-25
779,779,Paypal,,2024-10-09
780,780,Credit Card,1506.75,2024-12-02
781,781,Credit Card,239.88,2024-11-12
782,782,Credit Card,1795.36,2025-03-04
783,783,Credit Card,402.2,2025-07-23
784,784,Bank Transfer,735.0,2026-01-07
785,785,Credit Card,153.2,2026-03-05
786,786,Bank Transfer,88.08,2025-10-24
787,787,Credit Card,13.78,2025-05-22
788,788,Paypal,254.43,2024-07-21
789,789,Bank Transfer,1309.08,2024-11-25
790,790,Bank Transfer,147.27,2024-12-07
791,791,Paypal,1496.9,2026-05-02
792,792,Paypal,862.78,2026-02-02
793,793,Credit Card,630.63,2024-08-31
794,794,Bank Transfer,1418.1299999999999,2025-06-16
795,795,Paypal,216.74,2024-09-05
796,796,Paypal,579.0600000000001,2025-07-10
797,797,Bank Transfer,319.15,2025-04-21
798,798,Credit Card,802.38,2024-10-15
799,799,Credit Card,835.2,2026-05-02
800,800,Bank Transfer,397.7,2026-02-04
801,801,Paypal,72.17,2024-08-02
802,802,Bank Transfer,2244.2,2025-02-19
803,803,Bank Transfer,259.01,2025-05-15
804,804,Bank Transfer,139.48,2025-02-27
805,805,Credit Card,813.0,2025-07-04
806,806,Credit Card,853.44,2026-03-08
807,807,Credit Card,473.68,2025-11-08
808,808,Bank Transfer,534.5,2025-09-01
809,809,Credit Card,875.48,2026-05-29
810,810,Bank Transfer,54.28,2024-10-16
811,811,Credit Card,988.1,2026-04-01
812,812,Credit Card,1697.0,2026-01-20
813,813,Credit Card,1471.0,2025-04-17
814,814,Credit Card,961.0,2025-12-08
815,815,Bank Transfer,520.3499999999999,2025-09-25
816,816,Bank Transfer,431.86,2025-11-01
817,817,Paypal,2288.05,2024-12-08
818,818,Credit Card,2405.7,2025-02-22
819,819,Bank Transfer,249.91,2024-09-05
820,820,Paypal,1989.8,2025-12-14
821,821,Credit Card,,2025-10-28
822,822,Bank Transfer,649.84,2026-02-23
823,823,Bank Transfer,1088.64,2024-10-14
824,824,Bank Transfer,731.58,2024-06-25
825,825,Paypal,352.46999999999997,2025-06-30
826,826,Bank Transfer,969.03,2025-02-18
827,827,Paypal,1637.3,2024-08-22
828,828,Paypal,438.81,2025-07-23
829,829,Bank Transfer,1215.45,2026-04-30
830,830,Paypal,103.71000000000001,2025-04-08
831,831,Bank Transfer,388.08000000000004,2025-11-26
832,832,Credit Card,,2024-09-30
833,833,Bank Transfer,131.64999999999998,2024-11-11
834,834,Credit Card,95.12,2024-09-16
835,835,Credit Card,176.16,2024-10-28
836,836,Bank Transfer,1084.5,2025-03-18
837,837,Paypal,1118.04,2025-01-20
838,838,Bank Transfer,429.52,2025-04-07
839,839,Paypal,722.95,2024-07-23
840,840,Bank Transfer,280.11,2024-06-08
841,841,Bank Transfer,1034.4,2024-09-28
842,842,Bank Transfer,1696.28,2024-08-25
843,843,Paypal,145.98,2025-03-27
844,844,Credit Card,1106.7,2024-07-23
845,845,Bank Transfer,1066.75,2024-08-22
846,846,Credit Card,352.4,2025-09-16
847,847,Bank Transfer,1486.92,2025-04-02
848,848,Bank Transfer,1429.2,2025-02-11
849,849,Bank Transfer,1409.85,2025-01-28
850,850,Bank Transfer,1013.01,2024-11-07
851,851,Credit Card,901.16,2026-04-09
852,852,Credit Card,685.44,2025-07-07
853,853,Paypal,194.49,2025-04-22
854,854,Paypal,340.2,2024-10-17
855,855,Paypal,905.28,2024-12-19
856,856,Credit Card,1340.4,2025-01-18
857,857,Credit Card,,2026-04-21
858,858,Paypal,1463.16,2024-07-02
859,859,Bank Transfer,235.8,2025-10-16
860,860,Bank Transfer,654.88,2024-09-02
861,861,Bank Transfer,188.74,2025-04-05
862,862,Paypal,2027.4,2025-10-02
863,863,Bank Transfer,1518.75,2026-03-05
864,864,Credit Card,147.6,2026-03-01
865,865,Paypal,618.96,2024-06-10
866,866,Paypal,1456.53,2025-12-25
867,867,Bank Transfer,329.9,2025-09-30
868,868,Paypal,1381.2,2026-04-19
869,869,Paypal,2363.5499999999997,2026-05-06
870,870,Paypal,2365.55,2025-12-18
871,871,Credit Card,,2025-04-15
872,872,Bank Transfer,2168.4,2025-04-30
873,873,Bank Transfer,803.54,2025-01-31
874,874,Paypal,267.59,2024-07-20
875,875,Bank Transfer,868.77,2025-08-02
876,876,Credit Card,1950.48,2025-03-06
877,877,Bank Transfer,1459.8000000000002,2024-10-04
878,878,Paypal,1583.28,2024-08-14
879,879,Bank Transfer,1219.35,2024-07-31
880,880,Credit Card,1260.51,2024-09-02
881,881,Paypal,826.1,2025-07-05
882,882,Bank Transfer,419.88,2024-08-25
883,883,Credit Card,197.79000000000002,2024-12-10
884,884,Credit Card,318.42,2025-12-17
885,885,Credit Card,638.56,2025-08-10
886,886,Credit Card,339.28,2024-08-15
887,887,Credit Card,293.02,2025-01-31
888,888,Paypal,437.68,2024-11-29
889,889,Paypal,31.95,2025-10-26
890,890,Bank Transfer,352.08,2024-09-18
891,891,Credit Card,960.86,2025-10-08
892,892,Bank Transfer,1988.96,2024-11-20
893,893,Bank Transfer,1849.65,2024-06-27
894,894,Paypal,1486.6200000000001,2025-08-09
895,895,Paypal,452.7,2025-12-24
896,896,Paypal,965.32,2026-04-13
897,897,Paypal,127.8,2024-09-19
898,898,Bank Transfer,912.6999999999999,2025-08-18
899,899,Paypal,41.339999999999996,2025-01-30
900,900,Bank Transfer,483.92,2025-01-30
901,901,Paypal,969.24,2024-10-02
902,902,Paypal,832.0,2025-11-03
903,903,Paypal,179.20000000000002,2024-12-31
904,904,Bank Transfer,1635.68,2025-02-06
905,905,Paypal,139.62,2024-11-09
906,906,Bank Transfer,165.62,2026-02-06
907,907,Bank Transfer,427.8,2024-11-06
908,908,Credit Card,2264.3,2025-10-30
909,909,Credit Card,595.52,2026-02-23
910,910,Credit Card,810.48,2025-01-30
911,911,Bank Transfer,1090.8600000000001,2025-04-11
912,912,Credit Card,817.44,2025-08-22
913,913,Bank Transfer,,2025-01-03
914,914,Bank Transfer,,2025-10-19
915,915,Credit Card,1996.12,2024-11-24
916,916,Paypal,742.83,2025-09-15
917,917,Paypal,616.82,2025-08-22
918,918,Bank Transfer,319.62,2024-08-29
919,919,Paypal,510.3,2024-07-06
920,920,Credit Card,1786.5,2025-02-02
921,921,Credit Card,252.82,2026-05-14
922,922,Paypal,36.81,2026-02-23
923,923,Paypal,919.55,2025-10-26
924,924,Credit Card,774.75,2025-11-29
925,925,Paypal,1211.46,2024-07-12
926,926,Bank Transfer,334.83,2025-05-17
927,927,Bank Transfer,706.23,2025-01-20
928,928,Credit Card,403.12,2025-11-17
929,929,Credit Card,1201.25,2025-10-18
930,930,Paypal,341.0,2026-04-08
931,931,Bank Transfer,489.12,2025-07-26
932,932,Bank Transfer,30.56,2024-12-14
933,933,Bank Transfer,1017.4,2025-05-16
934,934,Bank Transfer,418.18,2026-04-03
935,935,Paypal,1292.96,2025-05-28
936,936,Credit Card,1438.17,2026-03-10
937,937,Bank Transfer,44.65,2025-06-26
938,938,Paypal,167.7,2025-11-23
939,939,Paypal,104.0,2025-09-21
940,940,Bank Transfer,508.7,2026-04-22
941,941,Paypal,163.29,2024-12-16
942,942,Paypal,134.13,2025-04-21
943,943,Paypal,444.68999999999994,2025-05-20
944,944,Bank Transfer,16.82,2024-10-10
945,945,Credit Card,1389.16,2024-07-10
946,946,Credit Card,1467.3600000000001,2024-09-17
947,947,Bank Transfer,83.96,2026-01-10
948,948,Paypal,41.83,2025-03-22
949,949,Paypal,202.42,2025-07-17
950,950,Credit Card,1308.8,2024-06-30
951,951,Bank Transfer,207.64,2024-11-03
952,952,Credit Card,1822.8,2024-10-29
953,953,Bank Transfer,1859.05,2024-07-07
954,954,Bank Transfer,165.56,2025-03-21
955,955,Credit Card,983.04,2026-02-12
956,956,Paypal,476.90999999999997,2025-12-24
957,957,Paypal,412.82,2026-01-05
958,958,Credit Card,130.48,2026-04-23
959,959,Paypal,970.0,2024-10-15
960,960,Paypal,102.30000000000001,2026-03-14
961,961,Paypal,48.02,2024-06-19
962,962,Credit Card,2066.35,2025-03-22
963,963,Bank Transfer,1526.6999999999998,2026-03-15
964,964,Paypal,283.39,2025-10-12
965,965,Paypal,86.01,2024-12-04
966,966,Credit Card,1001.08,2025-04-24
967,967,Bank Transfer,1381.53,2025-02-27
968,968,Credit Card,524.74,2025-11-05
969,969,Paypal,91.87,2024-07-05
970,970,Credit Card,482.97,2025-10-09
971,971,Paypal,249.0,2025-06-14
972,972,Credit Card,1818.16,2024-08-27
973,973,Credit Card,643.77,2025-11-16
974,974,Paypal,301.84,2025-07-19
975,975,Credit Card,1040.94,2026-02-24
976,976,Credit Card,522.24,2024-12-29
977,977,Credit Card,,2025-03-10
978,978,Bank Transfer,481.64,2024-10-19
979,979,Bank Transfer,2070.0,2024-11-06
980,980,Paypal,75.06,2025-02-07
981,981,Credit Card,2255.7,2026-01-19
982,982,Bank Transfer,507.78,2025-04-17
983,983,Credit Card,605.88,2026-05-05
984,984,Paypal,255.83,2026-03-17
985,985,Paypal,1216.44,2024-10-12
986,986,Credit Card,1325.25,2026-01-18
987,987,Bank Transfer,443.26,2025-10-21
988,988,Bank Transfer,185.38,2024-12-01
989,989,Bank Transfer,399.79999999999995,2026-02-12
990,990,Credit Card,303.63,2024-09-23
991,991,Bank Transfer,97.32,2024-07-08
992,992,Bank Transfer,693.27,2025-02-09
993,993,Credit Card,405.48,2025-06-05
994,994,Credit Card,1592.25,2025-03-02
995,995,Paypal,1551.44,2025-03-29
996,996,Credit Card,468.67,2024-10-19
997,997,Bank Transfer,1168.12,2025-08-20
998,998,Paypal,597.95,2025-05-10
999,999,Credit Card,75.45,2024-12-16
1000,1000,Credit Card,306.32,2025-06-03
1001,1001,Bank Transfer,341.0,2025-02-26
1002,1002,Paypal,65.78,2025-09-19
1003,1003,Paypal,265.51,2025-11-22
1004,1004,Credit Card,1120.44,2025-02-07
1005,1005,Paypal,774.78,2026-05-25
1006,1006,Credit Card,,2024-12-29
1007,1007,Paypal,875.3,2024-08-01
1008,1008,Bank Transfer,2189.6,2024-11-05
1009,1009,Credit Card,1236.27,2025-07-24
1010,1010,Credit Card,354.0,2025-05-09
1011,1011,Paypal,,2024-08-09
1012,1012,Bank Transfer,147.55,2024-11-28
1013,1013,Paypal,1362.0,2024-11-11
1014,1014,Credit Card,1301.05,2025-06-01
1015,1015,Paypal,197.45000000000002,2025-05-30
1016,1016,Bank Transfer,1233.6499999999999,2026-04-02
1017,1017,Bank Transfer,1175.84,2025-03-05
1018,1018,Bank Transfer,44.42,2024-08-14
1019,1019,Paypal,213.48,2024-07-02
1020,1020,Credit Card,714.96,2025-12-21
1021,1021,Paypal,552.33,2026-05-07
1022,1022,Credit Card,484.13,2025-10-29
1023,1023,Credit Card,438.96,2026-04-05
1024,1024,Paypal,104.58,2025-01-12
1025,1025,Paypal,358.5,2025-08-03
1026,1026,Paypal,1124.07,2025-07-19
1027,1027,Bank Transfer,433.48,2025-01-24
1028,1028,Bank Transfer,97.4,2024-10-25
1029,1029,Bank Transfer,1376.76,2025-01-31
1030,1030,Credit Card,226.04,2024-06-22
1031,1031,Credit Card,61.68,2025-12-29
1032,1032,Credit Card,781.55,2025-07-15
1033,1033,Paypal,2421.7,2025-06-21
1034,1034,Paypal,,2025-02-26
1035,1035,Bank Transfer,1012.44,2025-03-21
1036,1036,Paypal,2386.7,2025-02-07
1037,1037,Bank Transfer,830.58,2026-03-21
1038,1038,Paypal,37.9,2026-02-24
1039,1039,Paypal,1113.78,2025-09-05
1040,1040,Paypal,,2025-10-17
1041,1041,Credit Card,512.9,2025-03-29
1042,1042,Bank Transfer,64.83,2025-08-21
1043,1043,Credit Card,1365.12,2025-07-05
1044,1044,Paypal,1109.79,2024-08-12
1045,1045,Bank Transfer,,2024-07-08
1046,1046,Bank Transfer,,2026-02-15
1047,1047,Paypal,312.8,2024-09-23
1048,1048,Paypal,1550.48,2026-05-25
1049,1049,Bank Transfer,1795.24,2025-02-04
1050,1050,Bank Transfer,429.38,2025-01-29
1051,1051,Credit Card,1352.16,2025-12-15
1052,1052,Paypal,1469.76,2026-01-05
1053,1053,Bank Transfer,234.98,2025-09-29
1054,1054,Credit Card,975.34,2025-03-05
1055,1055,Credit Card,358.5,2026-02-28
1056,1056,Bank Transfer,457.58,2025-01-14
1057,1057,Credit Card,816.84,2024-11-06
1058,1058,Credit Card,458.92,2026-02-27
1059,1059,Bank Transfer,512.7,2025-12-31
1060,1060,Bank Transfer,675.3,2024-10-10
1061,1061,Paypal,694.58,2025-06-18
1062,1062,Credit Card,1880.84,2026-05-09
1063,1063,Bank Transfer,52.5,2024-07-28
1064,1064,Credit Card,416.28,2025-02-14
1065,1065,Credit Card,1205.4,2025-02-26
1066,1066,Paypal,2240.05,2025-08-18
1067,1067,Credit Card,473.16,2025-03-04
1068,1068,Credit Card,1392.8999999999999,2026-04-23
1069,1069,Paypal,1027.29,2025-02-15
1070,1070,Paypal,2420.65,2024-09-24
1071,1071,Bank Transfer,1586.72,2025-03-15
1072,1072,Bank Transfer,497.12,2024-12-17
1073,1073,Bank Transfer,250.27,2026-05-06
1074,1074,Paypal,281.31,2025-10-02
1075,1075,Paypal,94.34,2026-01-21
1076,1076,Bank Transfer,978.8399999999999,2024-08-28
1077,1077,Paypal,1042.74,2024-06-11
1078,1078,Bank Transfer,32.72,2025-03-10
1079,1079,Paypal,954.95,2025-02-05
1080,1080,Credit Card,94.01,2024-12-17
1081,1081,Credit Card,500.70000000000005,2024-09-14
1082,1082,Bank Transfer,749.4000000000001,2025-10-28
1083,1083,Bank Transfer,44.23,2025-11-16
1084,1084,Bank Transfer,271.35,2025-03-27
1085,1085,Bank Transfer,152.79999999999998,2024-07-20
1086,1086,Paypal,41.83,2024-09-25
1087,1087,Paypal,390.09000000000003,2024-09-08
1088,1088,Bank Transfer,550.3,2026-01-29
1089,1089,Bank Transfer,945.88,2025-07-18
1090,1090,Credit Card,1013.22,2024-10-06
1091,1091,Paypal,6.97,2025-10-02
1092,1092,Bank Transfer,888.5,2025-04-17
1093,1093,Bank Transfer,337.07,2025-07-26
1094,1094,Paypal,1576.44,2025-12-22
1095,1095,Paypal,548.95,2024-12-30
1096,1096,Bank Transfer,210.6,2026-05-04
1097,1097,Credit Card,1767.8999999999999,2026-04-06
1098,1098,Bank Transfer,347.76,2025-10-28
1099,1099,Credit Card,93.22,2025-11-23
1100,1100,Bank Transfer,2112.45,2025-11-29
1101,1101,Paypal,157.68,2025-05-14
1102,1102,Credit Card,1091.73,2025-07-22
1103,1103,Credit Card,1756.44,2025-07-30
1104,1104,Credit Card,441.02,2026-05-26
1105,1105,Paypal,926.84,2024-06-29
1106,1106,Paypal,508.91999999999996,2026-05-04
1107,1107,Credit Card,366.42,2025-04-24
1108,1108,Credit Card,388.1,2025-03-07
1109,1109,Bank Transfer,1826.75,2026-02-04
1110,1110,Credit Card,679.29,2025-02-07
1111,1111,Bank Transfer,32.64,2025-02-03
1112,1112,Bank Transfer,1154.76,2026-02-16
1113,1113,Credit Card,92.12,2025-07-18
1114,1114,Bank Transfer,,2026-02-17
1115,1115,Bank Transfer,1167.51,2025-04-22
1116,1116,Bank Transfer,594.99,2026-02-23
1117,1117,Paypal,111.92,2025-10-18
1118,1118,Credit Card,772.8,2024-06-11
1119,1119,Paypal,1002.36,2024-07-02
1120,1120,Credit Card,1375.6200000000001,2024-07-11
1121,1121,Paypal,616.34,2026-03-28
1122,1122,Paypal,202.42,2024-10-22
1123,1123,Bank Transfer,261.37,2024-11-24
1124,1124,Paypal,285.4,2025-02-18
1125,1125,Credit Card,780.6299999999999,2025-06-04
1126,1126,Credit Card,604.3499999999999,2025-04-06
1127,1127,Paypal,303.99,2026-05-05
1128,1128,Bank Transfer,23.84,2025-10-05
1129,1129,Credit Card,148.88,2026-05-29
1130,1130,Paypal,158.54,2026-03-29
1131,1131,Bank Transfer,,2024-11-14
1132,1132,Bank Transfer,678.54,2025-01-27
1133,1133,Credit Card,579.0600000000001,2025-11-04
1134,1134,Bank Transfer,496.56,2025-12-28
1135,1135,Bank Transfer,1381.53,2025-10-23
1136,1136,Paypal,352.73,2025-02-19
1137,1137,Bank Transfer,301.35,2024-09-10
1138,1138,Paypal,166.24,2025-10-12
1139,1139,Credit Card,1005.5,2025-10-05
1140,1140,Paypal,1396.47,2026-04-16
1141,1141,Credit Card,1125.24,2025-12-11
1142,1142,Bank Transfer,1039.32,2025-06-14
1143,1143,Credit Card,365.16,2026-02-07
1144,1144,Credit Card,,2026-05-04
1145,1145,Paypal,98.67,2024-11-18
1146,1146,Credit Card,1469.8,2024-07-25
1147,1147,Credit Card,,2025-06-06
1148,1148,Credit Card,1866.05,2026-05-02
1149,1149,Credit Card,1339.0,2025-05-06
1150,1150,Bank Transfer,2409.35,2024-10-27
1151,1151,Credit Card,785.28,2024-09-04
1152,1152,Credit Card,839.76,2024-11-20
1153,1153,Bank Transfer,1574.7,2024-10-17
1154,1154,Paypal,116.94,2025-05-08
1155,1155,Paypal,1567.56,2024-11-13
1156,1156,Credit Card,1574.7,2026-05-29
1157,1157,Credit Card,105.81,2026-02-15
1158,1158,Paypal,648.12,2026-02-26
1159,1159,Bank Transfer,883.15,2025-03-11
1160,1160,Credit Card,1890.84,2026-05-15
1161,1161,Paypal,311.3,2025-05-18
1162,1162,Credit Card,1430.25,2025-08-23
1163,1163,Credit Card,112.11,2024-12-31
1164,1164,Paypal,1301.04,2025-12-21
1165,1165,Credit Card,705.7,2025-11-06
1166,1166,Credit Card,499.6,2025-07-27
1167,1167,Bank Transfer,917.96,2026-02-18
1168,1168,Credit Card,357.64,2025-10-25
1169,1169,Bank Transfer,436.22,2025-10-23
1170,1170,Credit Card,438.7,2024-11-01
1171,1171,Credit Card,1455.0,2026-01-08
1172,1172,Paypal,2121.25,2025-06-10
1173,1173,Bank Transfer,531.02,2024-07-07
1174,1174,Credit Card,41.83,2026-01-05
1175,1175,Bank Transfer,682.0,2025-12-28
1176,1176,Bank Transfer,1410.92,2026-04-17
1177,1177,Paypal,1094.2,2026-05-13
1178,1178,Paypal,645.12,2024-12-15
1179,1179,Bank Transfer,1001.08,2026-02-09
1180,1180,Credit Card,853.44,2024-12-15
1181,1181,Paypal,47.93,2025-05-21
1182,1182,Credit Card,1420.35,2025-08-22
1183,1183,Credit Card,806.76,2026-04-11
